,affilID,affiliation
842,843,"Faculty of Information and Communication Technologies, Swinburne University of Technology, Hawthorn, VIC 3122, Australia  2  CA Labs, 380 St  Kilda Rd, Melbourne, VIC 3004, Australia"
843,844,"Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands"
844,845,"George Mason University, 4400 University Drive, Fairfax, VA, 22030, United States  2  Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh PA, 15213, United States"
845,846,"Faculty of Information and Communication Technologies, Swinburne University of Technology, Hawthorn, VIC 3122, Australia  2  CA Labs, 380 St  Kilda Rd , Melbourne, VIC 3004, Australia"
846,847,"University of L Aquila, Italy  2  Portland House Group, Australia  3  Monash University, Australia  4  Universit t Stuttgart, Germany"
847,848,"FZI Research Center for Information Technology, Haid und Neu Str  10 14, Karlsruhe, Germany"
848,849,"Software Engineering Group, Heinz Nixdorf Institute, University of Paderborn, Zukunftsmeile 1, 33102 Paderborn, Germany  2  Department of Computer Science, University of Paderborn, Zukunftsmeile 1, 33102 Paderborn, Germany"
849,850,"INRIA Lille   Nord Europe, LIFL   UMR CNRS 8022, Univ  Lille 1, France  2  I3S   UMR CNRS 7271, Univ  Nice Sophia Antipolis, Nice, France"
850,851,"Software Engineering Institute, Pittsburgh, PA, United States  2  VU Amsterdam, Amsterdam, Netherlands"
851,852,"Dept  of Computer Science, Drexel University, Philadelphia, PA, United States  2  State Key Laboratory for Novel Software Technology, Dept  of Computer Science and Technology, Nanjing University, Nanjing, 210046, China  3  Clinical Solutions R and D, Siemens Healthcare, Malvern, PA, United States"
852,853,"Department of Computer Science and Eng , Indian Institute of Technology Kanpur, Kanpur, 208016, India  2  Department of Computer Science and Eng , Indian Institute of Technology Ropar, Ropar, 140001, India"
853,854,"Paluno   The Ruhr Institute for Software Technology, University of Duisburg Essen, 45127 Essen, Germany  2  Software Design and Quality  SDQ , Karlsruhe Institute of Technology  KIT , 76131 Karlsruhe, Germany"
854,855,"ESolutions, Monash University, Melbourne, Australia  2  CSIT School, RMIT University, Melbourne, Australia"
855,856,"Software Systems Research Group, NICTA, Sydney, Australia  2  School of Computer Science and Engineering, University of New South Wales, Sydney, Australia"
856,857,"Software Systems Engineering, University of Hildesheim, Germany"
857,858,"Bilkent University, Department of Computer Engineering, 06800 Bilkent Ankara, Turkey"
858,859,"Department of Information Engineering, Computer Science and Mathematics, University of L Aquila, L Aquila, Italy  2  Business Informatics Group, Vienna University of Technology, Vienna, Austria"
859,860,"Embedded Systems Team, CERIE, ESTACA Laval, France  2  MOCS, CACS Team, Lab STICC, UEB, UBO, Brest, France"
860,861,"WirelessVT, Bradley Dept  of Electrical and Computer Engineering, Virginia Tech, Blacksburg  VA, United States"
861,862,"National Key Lab of Integrated Information System Technology, Institute of Software, Chinese Academy of Sciences, Beijing, China  2  Graduate University of Chinese Academy of Sciences, Beijing, China"
862,863,"Institute for Program Structures and Data Organization, Karlsruhe Institute of Technology  KIT , Karlsruhe, Germany"
863,864,"Department of Computer, Science and Engineering, Aalto University, Finland  2  Danfoss, Denmark  3  University of Helsinki, Finland"
864,865,"Karlsruhe Institute of Technology, Am Fasanengarten 5, Karlsruhe, Germany  2  SAP AG, Vincenz Priessnitz Strasse 1, Karlsruhe, Germany"
865,866,"Department of Mathematics and Computer Science, University of Groningen, Nijenborgh 9, 9747 AG Groningen, Netherlands  2  Computer Science and Communications Research Unit, University of Luxembourg, 6, rue Richard Coudenhove Kalergi, L 1359, Luxembourg  3  State Key Lab of Software Engineering, School of Computer, Wuhan University, Luojiasha 430072, Wuhan, China"
866,867,"ABB Corporate Research, V steras, Sweden  2  ABB Corporate Research, Raleigh, NC, United States"
867,868,"Politecnico di Milano Dipartimento di Elettronica, Informazione e Bioingegneria, Milano, Italy"
868,869,"Dept  of Computer Science, Linnaeus University, Kalmar, Sweden  2  Dept  of Computer Science and Engineering, Chalmers University of Technology, University of Gothenburg, Gothenburg, Sweden"
869,870,"Mondragon Unibertsitatea, Mondragon, Spain  2  Gran Sasso Science Institute, L Aquila, Italy  3  University of L Aquila, L Aquila, Italy"
870,871,"Fortiss GmbH, Guerickestr  25, 80805 M nchen, Germany  2  Technische Universit t M nchen, Boltzmannstr  3, 85748 Garching, Germany"
871,872,"Computer and Mathematical Sciences, Auckland University of Technology, Auckland 1142, New Zealand  2  Department of Computer Science, University of York, York, YO10 5GH, United Kingdom"
872,873,"Institute for Software Research, Carnegie Mellon University, United States  2  Department of Informatics Engineering, University of Coimbra, Portugal  3  School of Computing, University of Kent, United Kingdom"
873,874,"Masaryk University, Brno, Czech Republic"
874,875,"CES Laboratory, National School of Engineers of Sfax, Sfax, Tunisia  2  CEA, LIST, Laboratory of Model Driven Engineering for Embedded Systems, 91191 Gif sur Yvette, France  3  Lab STICC, UBO, UEB Brest, Brest, France"
875,876,"Interdisciplinary Center for Security Reliability and Trust  SnT , University of Luxembourg, Luxembourg  2  University of Rennes 1, IRISA INRIA Centre, Rennes, France  3  SINTEF ICT, Oslo, Norway"
876,877,"Universidad de Los Andes, Vrije Universiteit Brussel, Belgium  2  Vrije Universiteit Brussel, Belgium  3  Universidad de Los Andes, Colombia"
877,878,"VTT Tech  Res  Centre of Finland, Oulu, Finland"
878,879,"Dept  of Comput  Sci , Sheffield Univ , Sheffield, United Kingdom"
879,880,"Dipt  di Elettron  e Inf , Politecnico di Milano, Milan, Italy"
880,881,"Inst  for Software Res , California Univ , Irvine, Irvine, CA, United States"
881,882,"CWI   Delft Univ  of Technol , Netherlands"
882,883,"Computer Science Department, University of Southern California, Los Angeles, CA 90089, United States  2  School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States"
883,884,"VTT Tech  Research Centre of Finland, P  O  Box 1100, FIN 90571 Oulu, Finland"
884,885,"Dep  de Inform tica, Univ  Nova de Lisboa, 2829 516 Caparica, Portugal  2  Dep  of Computer Science, Univ  of Leicester, Leicester LE1 7RH, United Kingdom  3  Dep  de Inform tica, Univ  de Lisboa, 1749 016 Lisboa, Portugal"
885,886,"Institute for System Architecture, TU Dresden, Germany  2  Institute for Software Engineering, TU Dresden, Germany"
886,887,"New South Wales Univ , Sydney, NSW, Australia"
887,888,"Intelligent Syst  Lab , BT Exact, Courbevoie, France"
888,889,"School of Computer Science, University of St Andrews, St Andrews, Fife KY16 9SS, United Kingdom  2  ESIA, Universit  de Savoie, 5 Chemin de Bellevue, 74940 Annecy le Vieux, France  3  Department of Computer Science, University of Manchester, Manchester M13 9PL, United Kingdom"
889,890,"National ICT Australia Ltd , University of New South Wales, Australia"
890,891,Aerospace Corporation  2  George Mason University
891,892,"Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA 91109, United States  2  Computer Science Department, University of Southern California, Los Angeles, CA 90089, United States"
892,893,"BT Exact, Intelligent Systems Lab , 11, place des Vosges, 92061 Courbevoie, France  2  BT Exact, Intelligent Systems Lab , Adastral Park, Martlesham Heath, Suffolk IP5 3RE, United Kingdom"
893,894,"Dept  de Inf , Univ  Nova de Lisboa, Caparica, Portugal"
894,895,"Dept  of Comput  Sci , Namur Univ , Namur, Belgium"
895,896,"VTT Tech  Res  Centre, Oulu, Finland"
896,897,"Software Technol  Lab , Nokia Res  Center, Finland"
897,898,"Sch  of Comput  Sci , St Andrews Univ , St  Andrews, United Kingdom"
898,899,"Universit  di Urbino Carlo Bo, Ist  Sci  e Tecnologie Informazione, Piazza della Repubblica 13, 61029 Urbino, Italy"
899,900,"Ist  di Sci  e Tecnol  dell Inf , Univ  di Urbino, Urbino, Italy"
900,901,"LogicaCMG, Arnhem, Netherlands"
901,902,"Dept  de Inf  Apl , Univ  Politecnica de Madrid, Madrid, Spain"
902,903,"INRIA, UR Rocquencourt, Domaine de Voluceau, 78153 Le Chesnay, France"
903,904,"Comp  Sci  and Eng  Department, University of California, San Diego, 9500 Gilman Drive, San Diego, CA 92093 0114, United States"
904,905,"Computer Science Department, University of Aarhus, Aabogade 34, 8200 Aarhus N, Denmark"
905,906,"Oldenburg Res  Devmt  Inst  Comp  S , Tools and Systems  OFFIS , Escherweg 2, 26121 Oldenburg, Germany  2  Department of Computing Science, University of Oldenburg, Escherweg 2, 26121 Oldenburg, Germany  3  OFFIS"
906,907,"Politecnico di Milano, Dipartimento di Elettronica, Italy  2  University of Paderborn, Department of Computer Science, Germany  3  University of Paderborn, International Graduate School, Germany  4  Budapest Univ  of Technol  and Econ , Department of Measurement, Hungary"
907,908,"DistriNet Research Group, Department of Computer Science, K U  Leuven, B 3001 Leuven, Belgium"
908,909,"Technical University Eindhoven  2  Philips Research, Netherlands"
909,910,"Institute for Software Research, University of California, Irvine"
910,911,"Dipartimento di Informatica, University of L Aquila, Via Vetoio 1, 67010 Coppito, L Aquila, Italy"
911,912,"INRIA, France"
912,913,"Jet Propulsion Lab , California Inst  of Technol , Pasadena, CA, United States"
913,914,"Sch  of Comput  Sci , Queens Univ  Belfast, United Kingdom"
914,915,"Dept  of Comput  Sci , Twente Univ , Enschede, Netherlands"
915,916,"VTT Tech  Research Centre of Finland, P O Box 1100, 90571 Oulu, Finland"
916,917,"Software Technology Lab , Nokia Research Center, Nokia Group, P O  Box 407, FIN 00045, Finland  2  Institute of Software Systems, Tampere University of Technology, P O Box 553, FIN 33101 Tampere, Finland"
917,918,"Philips Research Laboratories, Prof  Holstlaan 4, NL 5656 AA Eindhoven, Netherlands"
918,919,"Teknowledge Corporation, 4640 Admiralty Way, Marina del Rey, CA 90292, United States"
919,920,"Dept  of Comp  Sci  and Engineering, M lardalen University, PO Box 883, SE 721 23 V ster s, Sweden"
920,921,"LogicaCMG Amhem, Meander 901, 6825 MH Arnhem, Netherlands  2  LogicaCMG, Eindhoven Univ  of Technol , P O  Box 513, 5600 MB Eindhoven, Netherlands"
921,922,"Dept  of Comput  Sci    Eng , Malardalen Univ , Vasteras, Sweden"
922,923,"Dept  of Comput  Sci , Katholicke Univ  Leuven, Leuven, Belgium"
923,924,"Philips Res  Lab , Eindhoven, Netherlands"
924,925,"Queens University Belfast, School of Computer Science, 18 Malone Road, Belfast BT7 1NN, United Kingdom"
925,926,"School of Computer Science, Carnegie Mellon University"
926,927,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA 15213, United States  2  Research Technology Center, Robert Bosch North America, Pittsburgh, PA 15212, United States"
927,928,"CWI, Delft Univ  of Technology, Netherlands  2  Lehigh University, United States  3  University of Stuttgart, Germany  4  Nokia Research Center, Helsinki, Finland"
928,929,"Dept  of Inf    Software Eng , George Mason Univ , Fairfax, VA, United States"
929,930,"Tech  Univ  of Eindhoven, Eindhoven, Netherlands"
930,931,"Dept  of Comput  Sci , Univ  of California, Los Angeles, Los Angeles, CA, United States"
931,932,"Inst  for Syst  Archit , Tech  Univ  Dresden, Dresden, Germany"
932,933,"Oldenburg R D Inst  for Comput  Sci Tools   Syst , Germany"
933,934,"Department of Computer Science, University of Sheffield, 211 Portobello Street, Sheffield S1 4DP, United Kingdom"
934,935,"Dept  of Information Engineering, George Mason University, Fairfax, VA 22030"
935,936,"Computer Science Department, University of Namur, Belgium"
936,937,"Depto  de Info  Aplicada, Univ  Polit cnica de Madrid, 28031 Madrid, Spain  2  Escuela Polit cnica Superior, Univ  Aut noma de Madrid, 28049 Madrid, Spain"
937,938,"Dept  of Comput  Sci    Eng , Univ  of California, La Jolla, La Jolla, CA, United States"
938,939,"Dipt  di Inform , L Aquila Univ , L Aquila, Italy"
939,940,"Teknowledge Corp , Marina del Rey, CA, United States"
940,941,"LogicaCMG, P O  Box 159, 1180 AD Amstelveen, Netherlands  2  LogicaCMG Telecoms, Merweplein 5, 3432 GN Nieuwegein, Netherlands  3  Eindhoven Univ  of Technol , P O  Box 513, 5600 MB Eindhoven, Netherlands"
941,942,"University of British Columbia, Vancouver, BC, Canada  2  Vrije Universiteit, Amsterdam, NL  3  Technische Universit t, M nchen, Germany"
942,943,"Software Technology, Department of Computer Science, V xj  Universitet"
943,944,"Department of Mathematics and Computer Science, Technische Universiteit Eindhoven, P O  Box 513, 5600 MB Eindhoven, Netherlands"
944,945,Lehigh University
945,946,"Nokia Research Center, P O  Box 407, FIN 00045 Helsinki, Finland"
946,947,"Computing Department, Lancaster University, Infolab21, LA1 4WA, Lancaster, United Kingdom  2  Departamento de Inform tica  DIMAp , Universidade Federal do Rio Grande do Norte  UFRN , 59072 970, Natal   RN, Brazil  3  Laborat rio Nacional de Computa  o Cient fica,  LNCC , 25651 075, Petr polis RJ, Brazil"
947,948,"Empirical Software Engineering Program, National ICT Australia Ltd   2  School of Computer Science and Engineering, University of New South Wales, Australia  3  Faculty of Information Technology, University of Technology Sydney, Australia"
948,949,"Software Engineering Institute, Pittsburgh, PA, United States"
949,950,IBM Rational
950,951,"PTD Automation, Intel Corporation, Hillsboro, OR   97124  2  Empirical Software Engineering Lab   ESEL , ECE, University of Texas at Austin, Austin, TX 78712"
951,952,"Lane Department of Computer Science, West Virginia University, Morgantown, WV 26506  2  College of Computer Science, New Jersey Institute of Technology, Newark, NJ 07102  3  Department of Software and IT Engineering, Ecole de Technologie Sup rieure, Montreal, H3C 1K3, Canada"
952,953,"Philips Research, Eindhoven, Netherlands  2  Philips Medical Systems, Best, Netherlands"
953,954,"Software Engineering Institute, Xidian University, No 2 South TaiBai Road, Xi an, Shaanxi, 710071, China"
954,955,Motorola
955,956,"Lehigh University, Bethlehem, PA, United States  2  Philips Research Labs, Eindhoven, Netherlands  3  University of British Columbia, Vancouver, BC, Canada  4  Nokia, Burlington, MA, United States  5  Software Engineering Institute, Pittsburgh, PA, United States"
956,957,"Dipartimento di Informatica, University of l Aquila, Via Vetoio, 1, L Aquila, Italy  2  Software Engineering Competence Center, University of Luxembourg, 6, rue R  Coudenhove Kalergi, Luxembourg, Luxembourg"
957,958,"LINA, University of Nantes, 2, Rue de la Houssini re, 44322 Nantes Cedex 03, France"
958,959,"Institute for Software Research International, Carnegie Mellon University, Pittsburgh, PA 15213"
959,960,"TU Delft, Netherlands  2  ASML, TU e, Netherlands  3  CWI, TU Delft, Netherlands"
960,961,"Nokia Research Center, P O Box 407, FIN 00045 Nokia Group, Finland"
961,962,CapitalOne Financial
962,963,"Faculty of ICT, Swinburne University of Technology, Australia  2  National ICT Australia Ltd , University of NSW, Australia"
963,964,"School of Computer Science, Queen s University of Belfast"
964,965,"Univ  of Western Ontario, London, Ont  N6A 5B7, Canada"
965,966,"VALORIA Lab , University of South Brittany, F 56000 Vannes, France"
966,967,"University of Manitoba, Winnipeg, Man , Canada"
967,968,"University of North Carolina at Chapel Hill, Chapel Hill, NC 27599 3175"
968,969,"Avaya, Inc"
969,970,"Faculty of ICT, Swinburne University of Technology, Melbourne, Australia  2  School of Computer Science and Software Engineering, Monash University, 3800, Vic , Australia"
970,971,"Institute for Software Research Intl  ISRI , Carnegie Mellon University  2  Department of Computer Science, University of British Columbia"
971,972,"Department of Computer Science, Universidad de Castilla La Mancha, Paseo de la Universidad, 4, 13071, Ciudad Real, Spain  2  Departmento de Inform tica, Universidad T cnica Federico Santa Maria, Avda  Espa a 1680, Valpara so, Chile"
972,973,"Systems and Computer Engineering, Carleton University, Ottawa, Canada  2  Cistel Technology, Ottawa, Canada"
973,974,"University of Bremen, Germany"
974,975,"Dept  of Informatics and Telematics, ES de Ciencias Experimentales y Tecnolog a, Universidad Rey Juan Carlos, C  Tulip n s n, 28933, Madrid, Spain  2  Dept  of Telematics Engineering, ETSI Telecomunicaci n, Ciudad Universitaria s n, 28040, Madrid, Spain"
975,976,"Fraunhofer Institute for Experimental Software Engineering  IESE , Fraunhofer Platz 1, D 67663 Kaiserslautern, Germany  2  Fraunhofer USA Center for Experimental Software Engineering Maryland FC MD , 4321 Hartwick Road, College Park, MD, United States"
976,977,INRIA  2  VTT  3  France T l com  4  Microsoft
977,978,"Department of Computing Science, University of Groningen, PO BOX 800, 9700 AV, Netherlands  2  Software and Application Technologies Lab , Nokia Research Center, PO BOX 407, FI 00045, Finland"
978,979,Carnegie Mellon University
979,980,"Department of Mathematics and Computer Science, University of Groningen, PO Box 800, 9700 AV Groningen, Netherlands"
980,981,"Siemens Corporate Research, Inc"
981,982,"National Space Research Institute, INPE, Space Systems Division  2  Brazilian Aeronautical Institute of Technology, ITA, Department of Computer Science"
982,983,"University of l Aquila, via Vetoio 1, 67100 L Aquila  2  Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213 3891"
983,984,Artechra
984,985,"Department of Computer Science, University of Aarhus, Aabogade 34, 8200 Aarhus N, Denmark"
985,986,"Capital One, Financial, Richmond, United States"
986,987,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA 15213  2  VTT Technical Research, Centre of Finland, P O  Box 1100, 90571 Oulu, Finland  3  University of Manitoba, Winnipeg, Man , Canada"
987,988,"IIT Bombay, India"
988,989,"CEFET Campos, Dr  Siqueira, 273   Pq  Dom Bosco, Campos dos Goytacazes   RJ  2  COPPE UFRJ, P O  Box 68511, 21945 970   Rio de Janeiro   RJ, Brazil"
989,990,"Carnegie Mellon University, Pittsburgh, United States  2  Vrije Universiteit, Amsterdam, Netherlands"
990,991,"University of Mondragon, Loramendi 4, 20500, Mondragon, Spain"
991,992,"Universidad Carlos III de Madrid, Av  Universidad, 30, Legon s, Madrid, Spain"
992,993,"Univ  Dept  of Computer Science, University of Mumbai, Director Architecture, Kynetia, Spain"
993,994,"University of Groningen, Department of Mathematics and Computing Science, PO Box 800, 9700AV Groningen, Netherlands"
994,995,"Carnegie Mellon Software Engineering Institute  2  Carnegie Mellon Software Engineering Institute, University of Hawaii  3  Indian Institute of Technology Guwahati  4  Symbiosis Center for Information Technology"
995,996,"Department of Computer Science, University of Western Ontario, London, Ont  N6A 5B7, Canada"
996,997,"Dept of Comput  Sci , Univ  of Mumbai, Kynetia, Spain"
997,998,"INRIA Rocquencourt, Le Chesnay, France"
998,999,"Dept  of Comput  Sci , Vrije Univ , Amsterdam, Netherlands"
999,1000,"Software Engineering Group, Department of Informatics, University of Hamburg, Vogt K lln Str  30, 22527 Hamburg, Germany"
1000,1001,"Federal University of Pernambuco, C E S A R , Recife Center for Advanced Studies and Systems  2  Universidade de S o Paulo, Instituto de Ci ncias Matem ticas e de Computa   o  ICMC"
1001,1002,"Department of Computer Science, Vrije Universiteit, Amsterdam, Netherlands"
1002,1003,"Inst  for Programming   Reactive Syst , Tech  Univ  Braunschweig, Braunschweig, Germany"
1003,1004,"Dept  of Comput  Sci , Dresden Univ  of Technol , Dresden, Germany"
1004,1005,"Fraunhofer Inst  for Exp  Software Eng   IESE , Kaiserslautern, Germany"
1005,1006,"Carl von Ossietzky University of Oldenburg, Software Engineering Group, 26111 Oldenburg, Germany"
1006,1007,"Computer Science Department, University of Southern California, Los Angeles, CA 90089  2  Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA 91109"
1007,1008,"Carnegie Mellon Software Engineering Institute  2  Carnegie Mellon Software Engineering Institute, University of Hawaii"
1008,1009,"Software Eng  Group, Carl von Ossietzky Univ  of Oldenburg, Oldenburg, Germany"
1009,1010,"School of Computer Science, University of St Andrews, United Kingdom  2  School of Computer Science, University of Manchester, United Kingdom"
1010,1011,"Institute for Programming and Reactive Systems, Technical University Braunschweig, P O  Box 3329, 38023, Germany"
1011,1012,"Fraunhofer Institute for Experimental Software Engineering  IESE , Fraunhofer Platz 1, 67663 Kaiserslautern, Germany  2  Computer Science Department, University of Southern California, Los Angeles, CA 90089, United States"
1012,1013,"Dept  of Comput  Sci , Univ  of Western Ontario, London, ON, Canada"
1013,1014,"Dept  of Comput  Syst , UCLM, Albacete, Spain"
1014,1015,"Software Evolution Res  Lab , Delft Univ  of Technol , Delft, Netherlands"
1015,1016,"Dipt  di Inf , Univ  of L Aquila, L Aquila, Italy"
1016,1017,"C E S A R , Fed  Univ  of Pernambuco, Recife, Brazil"
1017,1018,"Nokia Research Center, P O Box 407, 00045, Finland  2  Nokia Networks, Via Bombay 5, 00144, Roma, Italy"
1018,1019,"Empirical Software Eng  Lab , Univ  of Texas at Austin, Austin, TX, United States"
1019,1020,"Siemens Corp  Res Inc , Princeton, NJ, United States"
1020,1021,"Department of Computing Systems, UCLM, Avda  Espa a S N, Albacete, Spain  2  Dept  of Information Systems and Computation, UPV, Camino de Vera s n, Valencia, Spain"
1021,1022,"Siemens Corporate Research, Inc   2  Faculty of Informatics, Vienna University of Technology  3  Software Engineering Institute, Carnegie Mellon University  4  Carnegie Mellon University"
1022,1023,"INRIA Rocquencourt, 78153 Le Chesnay, France"
1023,1024,"Dept  of Inf , Univ  of Hamburg, Hamburg, Germany"
1024,1025,"Univ  Carlos III de Madrid, Madrid, Spain"
1025,1026,"Christian Doppler Lab  for Automated Software Eng , Johannes Kepler Univ , Linz, Austria"
1026,1027,"Comput  Sci  Dept , Univ  of Southern California, Los Angeles, CA, United States"
1027,1028,"Empirical Software Engineering Lab   ESEL , ECE, University of Texas at Austin, Austin, TX 78712"
1028,1029,"Dresden University of Technology, Department of Computer Science, D 01062 Dresden, Germany"
1029,1030,"DISP Rome, Univ  of Rome  Tor Vergata , Rome, Italy"
1030,1031,"Software Evolution Research Laboratory, Delft University of Technology, Mekelweg 4, 2628 CD Delft, Netherlands  2  Software Engineering Group, Delft Univ  of Technology, CWI, Mekelweg 4, 2628 CD Delft, Netherlands"
1031,1032,"Dipartimento di Informatica, University of L Aquila, Via Vetoio, 1, L Aquila, Italy"
1032,1033,"Sch  of Comput  Sci , Univ  of St Andrews, St  Andrews, United Kingdom"
1033,1034,"Department of Computer Science, University of Leicester, University Road, Leicester LE1 7RH, United Kingdom  2  Computing Department, Open University, Walton Hall, Milton Keynes MK7 6AA, United Kingdom"
1034,1035,"Carnegie Mellon Software Eng  Inst , Univ  of Hawaii, Manoa, HI, United States"
1035,1036,"Nokia Res  Center, Tampere, Finland"
1036,1037,"Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, TX 78712"
1037,1038,"Christian Doppler Laboratory for Automated Software Engineering, Johannes Kepler University, 4040 Linz, Austria"
1038,1039,"Department of Computing and Networking Sciences, Utah Valley State College, Orem, UT, United States  2  Department of Mathematics and Computing Science, University of Groningen, Groningen, Netherlands"
1039,1040,"VU Univ , Amsterdam, Netherlands  2  Univ  Groningen, Netherlands  3  University Rev , Juan Carlos, Spain  4  Univ  British Columbia, Canada"
1040,1041,"Department of Computer Science, George Mason University, Fairfax, VA 22030 4444, United States"
1041,1042,"School of Computer Science, University of Birmingham, Edgbaston, B15 2TT, England, United Kingdom  2  London Software Systems, Dept  of Computer Science, University College London, Gower Street, WC1E 6BT, London, United Kingdom"
1042,1043,"University of Savoie, Polytech  Savoie   LISTIC Lab , B P  80439, 74944 Annecy le Vieux Cedex, France"
1043,1044,"Computer Science Department, University of Southern California, Los Angeles, CA 90089 0781, United States  2  Department of Computer Science, George Mason University, Fairfax, VA 22030 4444, United States"
1044,1045,"Kybele Research Group, Rey Juan Carlos University, C Tulipan S N, CP 28933 M stoles, Madrid, Spain"
1045,1046,"Research NXP Semiconductors, Netherlands"
1046,1047,"George Mason University, Fairfax, VA 22030, United States  2  Carnegie Mellon University, Pittsburgh, PA 15213, United States"
1047,1048,"IBM Rational Software, IBM Hursley Park, Hursley, Winchester, United Kingdom"
1048,1049,"Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540  2  Dept  of Computer Science, Drexel University, Philadelphia, PA 19104, United States"
1049,1050,Helsinki University of Technology  2  Nokia Research Center
1050,1051,"Department of Computer Science, University of York, Heslington, York, YO10 5DD"
1051,1052,"Fraunhofer Institute for Experimental Software Engineering  IESE , Fraunhofer Platz 1, 67663 Kaiserslautern, Germany  2  Ricoh Company, Ltd , 8 13 1 Ginza, 104 8222 Chuo ku, Tokyo, Japan"
1052,1053,"Key Laboratory of High Confidence Software Technologies, Institute of Software, School of Electronics Engineering and Computer Science, Beijing 100871, China"
1053,1054,"Universit  di Bologna, Italy  2  Lancaster University, United Kingdom  3  Universidade Federal da Bahia, Brazil  4  Universidade Federal do Rio Grande do Norte, Brazil"
1054,1055,"LISTIC, Universit  de Savoie, France"
1055,1056,"Dipartimento di Informatica, Universit  degli Studi dell Aquila, Italy"
1056,1057,Fourth Medium Consulting Inc
1057,1058,"SAP Labs , Canada  2  University of Arkansas, Little Rock"
1058,1059,"Dept  of Computer Science, National University of Defense Technology, 410073, China"
1059,1060,"ABB Force Measurement, V ster s, Sweden  2  M lardalen University, Dept  of Computer Science, V ster s, Sweden  3  ABB Corporate Research, V ster s, Sweden"
1060,1061,"Ecole des Mines de Douai, 941 rue Charles Bourseul, 59508 Douai, France  2  LINA, universit de Nantes, 2 rue de la Houssiniere, 44322 Nantes, France"
1061,1062,"University of Roma Tor Vergata, DISP, Rome, Italy  2  University of British Columbia, ECE, Vancouver, Canada"
1062,1063,"VMware, Inc   2  Drexel University  3  Harvard Business School"
1063,1064,"Department of Computer Science, University of Western Ontario, London, ON N6A 5B7, Canada"
1064,1065,"Department of Automation, Tsinghua University, Beijing, 100084, China  2  IBM China Research Lab , Beijing, 100094, China"
1065,1066,Nokia
1066,1067,"IBM Research GmbH, Zurich Research Laboratory, R schlikon, Switzerland  2  Information Systems Institute, Vienna University of Technology, Vienna, Austria  3  Institute of Architecture of Application Systems, University of Stuttgart, Germany"
1067,1068,"Pacific Northwest National Lab , Richland, WA 99352, United States"
1068,1069,"National Tsing Hua University, Hsinchu, Taiwan  2  Academia Sinica, Box 128, Academia Road, Nankang, Taipei, Taiwan  3  National Taiwan University, Taipei, Taiwan  4  Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan  5  Institute of Information Science, Academia Sinica, Nankang, Taipei, Taiwan  6  Department of Computer Science and Information Engineering, National Taiwan Unviersity, Taiwan"
1069,1070,"CSC   IT Center for Science, P O Box 405, FI 02101 Espoo, Finland  2  Institute for Molecular Medicine Finland   FIMM, University of Helsinki, P O Box 20, FI 00014 Helsinki, Finland  3  EMBL  EBI, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire CB10 1SD, United Kingdom"
1070,1071,"Rey Juan Carlos University, Spain  2  Aalto University, Finland  3  IT University of Copenhagen, Denmark  4  Danfoss, Finland"
1071,1072,"Computer Science Department, Boston University, Metropolitan College, Boston, MA, United States"
1072,1073,"Fraunhofer Institute for Experimental Software Engineering, Kaiserslautern, Germany  2  Insiders Technologies, Kaiserslautern, Germany"
1073,1074,"Univ Rennes 1   IRISA, Campus de Beaulieu, 35042 Rennes, France  2  INRIA, Campus de Beaulieu, 35042 Rennes, France  3  Univ du Luxembourg, Luxembourg, Luxembourg"
1074,1075,"IRISA, Universit  de Bretagne Sud, Vannes, France  2  Universit  de Montr al, Montreal, Canada"
1075,1076,"Software and Systems Group, IT University of Copenhagen, Denmark  2  University of Adelaide, Australia"
1076,1077,"University of Wollongong, NSW, Australia  2  Johannes Kepler University, Linz, Austria"
1077,1078,"University of S o Paulo, S o Carlos, SP, Brazil  2  University of Groningen, Groningen, Netherlands  3  University of South Brittany, Vannes, France"
1078,1079,"VU University Amsterdam, Netherlands  2  Politecnico di Torino, Italy  3  CMU Software Engineering Institute, United States"
1079,1080,"Industrial Software Systems, ABB Corporate Research, Raleigh, NC, United States"
1080,1081,"Computer Science Department, UFBA, RiSE Labs, Salvador, Brazil  2  Computer Science Department, UFBA, FPC UFBA, Salvador, Brazil  3  School of Computing, Clemson University, Clemson, United States"
1081,1082,"Aalto University, Finland  2  Radiation and Nuclear Safety Authority, Helsinki, Finland  3  University of Helsinki, Helsinki, Finland"
1082,1083,"Computer Science Department, University of Biskra, Algeria  2  LIRMM, CNRS, Montpellier II University, France"
1083,1084,"School of Computer Science, University of Birmingham, Birmingham B15 2TT, United Kingdom  2  School of Engineering and Applied Science, Aston University, Birmingham B4 7ET, United Kingdom"
