,paperID,keyword
19135,1096,u'Management'
19136,1096, u'Software engineering'
19137,1096, u'Engineering Profession'
19138,1096, u'Software engineering principles'
19139,1096, u'Feasibility studies'
19140,1096, u'Data structures'
19141,1096, u'Planning'
19142,1096, u'Controlled experiments'
19143,1096, u'Value-based'
19144,1096, u'Computer Programming'
19145,1096, u'Data Processing and Image Processing'
19146,1096, u'Design decisions'
19147,1096, u'Technology'
19148,1096, u'Resource allocation'
19149,1096, u'Decision making'
19150,1097,u'Calculus'
19151,1097, u'Recommender systems'
19152,1097, u'Data Handling and Applications'
19153,1097, u'Homophily'
19154,1097, u'Time-dependent'
19155,1097, u'Time history'
19156,1097, u'Integration'
19157,1097, u'Technical presentations'
19158,1097, u'Social networking (online)'
19159,1097, u'Social status'
19160,1097, u'Social Networks'
19161,1097, u'Search strategies'
19162,1097, u'Information Dissemination'
19163,1097, u'Ecosystems'
19164,1097, u'Model-based'
19165,1097, u'Network architecture'
19166,1097, u'Ecology and Ecosystems'
19167,1097, u'Social ecosystems'
19168,1097, u'Social context'
19169,1097, u'Computer Software'
19170,1098,u'Service-oriented architectures'
19171,1098, u'Information Services'
19172,1098, u'Model-driven techniques'
19173,1098, u'Computer Applications'
19174,1098, u'Buildings and Towers'
19175,1098, u'Aspect-oriented concepts'
19176,1098, u'Architecture analysis'
19177,1098, u'Paper'
19178,1098, u'Computer Programming'
19179,1098, u'Architecture'
19180,1098, u'Information services'
19181,1098, u'Pulp and Paper'
19182,1098, u'Architectural descriptions'
19183,1098, u'Architecture descriptions'
19184,1099,u'Software engineering techniques'
19185,1099, u'software architecture'
19186,1099, u'General and management topics'
19187,1100,u'Software engineering techniques'
19188,1100, u'Business and administrative computing'
19189,1100, u'product-line architecture'
19190,1100, u'requirements engineering'
19191,1100, u'software architecture'
19192,1100, u'model-driven architecture'
19193,1100, u'Distributed systems software'
19194,1100, u'ontologies (artificial intelligence)'
19195,1100, u'Knowledge engineering techniques'
19196,1100, u'enterprise systems'
19197,1100, u'architecture description languages'
19198,1100, u'software architectures'
19199,1100, u'service-oriented architecture'
19200,1100, u'Web services'
19201,1100, u'architectural models'
19202,1100, u'General and management topics'
19203,1100, u'ontologies'
19204,1100, u'architecture transformation'
19205,1101,u'architectural metamodels'
19206,1101, u'software architecture quality'
19207,1101, u'design patterns'
19208,1101, u'software maintenance'
19209,1101, u'architectural adaptation'
19210,1101, u'software architecture'
19211,1101, u'Object oriented programming'
19212,1101, u'architectural design decision-making'
19213,1101, u'Software engineering techniques'
19214,1101, u'architectural repair'
19215,1101, u'architectural patterns'
19216,1101, u'object-oriented methods'
19217,1101, u'General and management topics'
19218,1101, u'software architecture conformance'
19219,1101, u'software quality'
19220,1101, u'ADL'
19221,1101, u'decision making'
19222,1102,u'testing'
19223,1102, u'Software engineering techniques'
19224,1102, u'service-oriented architecture'
19225,1102, u'Internet software'
19226,1102, u'software quality'
19227,1102, u'SOA'
19228,1102, u'program verification'
19229,1102, u'software architecture'
19230,1102, u'connector software'
19231,1102, u'Diagnostic'
19232,1102, u'architecture analysis'
19233,1102, u'enterprise architecture'
19234,1102, u'object-oriented programming'
19235,1102, u'architecture anti-patterns'
19236,1102, u'Information networks'
19237,1102, u'architecture knowledge'
19238,1102, u'architecture verification'
19239,1102, u'quality attributes'
19240,1102, u'architecture description languages'
19241,1102, u'Object oriented programming'
19242,1102, u'component software'
19243,1102, u'Business and administrative computing'
19244,1102, u'cloud computing'
19245,1102, u'architecture patterns'
19246,1102, u'debugging and evaluating systems'
19247,1102, u'General and management topics'
19248,1102, u'architecture decisions'
19249,1103,u'software maintenance'
19250,1103, u'Formal methods'
19251,1103, u'Software engineering techniques'
19252,1103, u'service-oriented architecture'
19253,1103, u'decision making'
19254,1103, u'architectural decision'
19255,1103, u'architectural model'
19256,1103, u'software architecture'
19257,1103, u'software requirement'
19258,1103, u'formal specification'
19259,1103, u'General and management topics'
19260,1103, u'Software management'
19261,1103, u'product development'
19262,1103, u'software variability'
19263,1103, u'software architecture documentation'
19264,1103, u'nonfunctional attributes'
19265,1103, u'software reusability'
19266,1103, u'product lines'
19267,1103, u'Business and administrative computing'
19268,1103, u'business data processing'
19269,1103, u'architectural knowledge'
19270,1103, u'system documentation'
19271,1103, u'enterprise'
19272,1103, u'software evolution'
19273,1104,u'software development'
19274,1104, u'software refactoring'
19275,1104, u'software architecture'
19276,1104, u'requirements modeling'
19277,1104, u'Software engineering techniques'
19278,1104, u'service-oriented architecture'
19279,1104, u'product line architecture'
19280,1104, u'General and management topics'
19281,1105,u'organisational management'
19282,1105, u'system design'
19283,1105, u'Object oriented programming'
19284,1105, u'software architecture'
19285,1105, u'software development management'
19286,1105, u'requirements analysis'
19287,1105, u'software patterns'
19288,1105, u'architecture documentation framework'
19289,1105, u'Software engineering techniques'
19290,1105, u'object-oriented programming'
19291,1105, u'system documentation'
19292,1105, u'General and management topics'
19293,1105, u'Software management'
19294,1106,u'Software engineering techniques'
19295,1106, u'software architecture'
19296,1106, u'General and management topics'
19297,1106, u'software engineering'
19298,1106, u'task-oriented computing'
19299,1107,u'Software engineering techniques'
19300,1107, u'software architecture'
19301,1107, u'General and management topics'
19302,1107, u'software engineering'
19303,1107, u'task-oriented computing'
19304,1108,u'architectural metamodels'
19305,1108, u'software quality'
19306,1108, u'software architectural repair'
19307,1108, u'software architecture'
19308,1108, u'software model'
19309,1108, u'architectural design decision-making'
19310,1108, u'Software engineering techniques'
19311,1108, u'General and management topics'
19312,1108, u'ADL'
19313,1108, u'software design patterns'
19314,1108, u'software architecture conformance'
19315,1108, u'decision making'
19316,1109,u'software architecture'
19317,1109, u'performance prediction'
19318,1109, u'software performance evaluation'
19319,1109, u'General and management topics'
19320,1109, u'Systems analysis and programming'
19321,1109, u'software quality'
19322,1110,u'Data Handling and Applications'
19323,1110, u'Bidirectional transformation'
19324,1110, u'Performance Modeling'
19325,1110, u'Software architecture'
19326,1110, u'Architectural models'
19327,1110, u'Mathematics'
19328,1110, u'Software architectural'
19329,1110, u'Performance indices'
19330,1110, u'Performance-driven'
19331,1110, u'Complex problems'
19332,1110, u'Refactorings'
19333,1110, u'Unified Modeling Language'
19334,1110, u'Performance Model'
19335,1110, u'Bidirectional model transformation'
19336,1110, u'UML Model'
19337,1110, u'Computer Software'
19338,1111,u'Computer Software'
19339,1111, u'State representation'
19340,1111, u'Clonal selection algorithms'
19341,1111, u'Martingale theory'
19342,1111, u'Probability'
19343,1111, u'Data Handling and Applications'
19344,1111, u'Globally convergent'
19345,1111, u'Markov processes'
19346,1111, u'Elitist strategies'
19347,1111, u'Transition probabilities'
19348,1111, u'Mathematics'
19349,1111, u'Probability Theory'
19350,1111, u'Convergence analysis'
19351,1111, u'Best fitness function'
19352,1112,u'Architecture community'
19353,1112, u'Expert feedback'
19354,1112, u'Students'
19355,1112, u'Engineering Research'
19356,1112, u'Research'
19357,1112, u'Technical presentations'
19358,1112, u'Computer Programming'
19359,1112, u'Education'
19360,1112, u'Doctoral symposium'
19361,1112, u'Research topics'
19362,1113,u'Data Handling and Applications'
19363,1113, u'Software architecture'
19364,1113, u'Engineering Research'
19365,1113, u'Scalability'
19366,1113, u'Research'
19367,1113, u'Platform'
19368,1113, u'Different mechanisms'
19369,1113, u'Software ecosystems'
19370,1113, u'Telephone Systems and Related Technologies  Line Communications'
19371,1113, u'Case study approach'
19372,1113, u'Ecology and Ecosystems'
19373,1113, u'Systems Science'
19374,1113, u'Computer Software'
19375,1114,u'Cyclic voltammetry'
19376,1114, u'Nanoparticles'
19377,1114, u'Electrochemical measurements'
19378,1114, u'Electrochemically active surface areas'
19379,1114, u'Solid State Physics'
19380,1114, u'Direct borohydride fuel cells (DBFC)'
19381,1114, u'XRD'
19382,1114, u'Electric and Magnetic Materials'
19383,1114, u'Nanotechnology'
19384,1114, u'Supported Pt'
19385,1114, u'Maximum power density'
19386,1114, u'Nanocomposites'
19387,1114, u'Platinum nanoparticles'
19388,1114, u'Electrocatalytic activity and stability'
19389,1114, u'Transmission electron microscopy tem'
19390,1114, u'Anode electrocatalyst'
19391,1114, u'X ray diffraction'
19392,1114, u'Electrochemistry'
19393,1114, u'Pt nanoparticles'
19394,1114, u'Chronoamperometry'
19395,1114, u'TEM images'
19396,1114, u'Precious Metals'
19397,1114, u'Fuel Cells'
19398,1114, u'Chemistry'
19399,1114, u'Borohydride oxidation'
19400,1114, u'Electrocatalysts'
19401,1114, u'Chemical Products Generally'
19402,1114, u'Thermogravimetric analysis'
19403,1114, u'Crystal Lattice'
19404,1114, u'Organic Compounds'
19405,1114, u'Graphene'
19406,1114, u'Optical Devices and Systems'
19407,1114, u'Reduction method'
19408,1114, u'Ethylene glycol'
19409,1114, u'Transmission electron microscopy'
19410,1115,u'Software engineering techniques'
19411,1115, u'software architecture'
19412,1115, u'grid model-driven engineering'
19413,1115, u'Distributed systems software'
19414,1115, u'grid computing'
19415,1115, u'architectural model transformations'
19416,1115, u'MammoGrid'
19417,1116,u'Software engineering techniques'
19418,1116, u'software architecture'
19419,1116, u'grid model-driven engineering'
19420,1116, u'Distributed systems software'
19421,1116, u'grid computing'
19422,1116, u'architectural model transformations'
19423,1116, u'MammoGrid'
19424,1117,u'Safety-critical embedded systems'
19425,1117, u'Safety Engineering'
19426,1117, u'IS costs'
19427,1117, u'Software architecture'
19428,1117, u'Accidents and Accident Prevention'
19429,1117, u'Error prones'
19430,1117, u'Failure conditions'
19431,1117, u'Digital Computers and Systems'
19432,1117, u'Complex mechanisms'
19433,1117, u'Safety engineering'
19434,1117, u'Safety behavior'
19435,1117, u'Data Handling and Applications'
19436,1117, u'Models'
19437,1117, u'Fault tolerance mechanisms'
19438,1117, u'Computer Systems and Equipment'
19439,1117, u'Execution time'
19440,1117, u'Computer Software'
19441,1117, u'Engineering Graphics'
19442,1117, u'Security systems'
19443,1117, u'Increased safety'
19444,1117, u'Hard real-time'
19445,1117, u'Embedded systems'
19446,1117, u'Safety analysis'
19447,1117, u'Safety critical software'
19448,1117, u'Complex failure'
19449,1117, u'Worst-case execution time'
19450,1117, u'Fault-trees'
19451,1118,u'Management'
19452,1118, u'privacy'
19453,1118, u'Information Dissemination'
19454,1118, u'assessment'
19455,1118, u'metrics'
19456,1118, u'Technical presentations'
19457,1118, u'Computer Programming'
19458,1118, u'Decision making'
19459,1118, u'Computer software selection and evaluation'
19460,1118, u'security'
19461,1118, u'trust'
19462,1118, u'evaluation'
19463,1118, u'assurance'
19464,1119,u'fUML'
19465,1119, u'Tool support'
19466,1119, u'Structural Design'
19467,1119, u'Data Handling and Applications'
19468,1119, u'Performance analysis'
19469,1119, u'Software architecture'
19470,1119, u'Model-driven'
19471,1119, u'Agent-based softwares'
19472,1119, u'WSN'
19473,1119, u'Information Dissemination'
19474,1119, u'Unified Modeling Language'
19475,1119, u'Design'
19476,1119, u'Control Devices'
19477,1119, u'Model driven approach'
19478,1119, u'Extra-functional properties'
19479,1119, u'Application programs'
19480,1119, u'Semantics'
19481,1119, u'Computer Software'
19482,1120,u'UML model execution'
19483,1120, u'executable fUML model library'
19484,1120, u'design model'
19485,1120, u'agent-based software application design'
19486,1120, u'Sensing devices and transducers'
19487,1120, u'analysis-specific language'
19488,1120, u'model-driven approach'
19489,1120, u'Software engineering techniques'
19490,1120, u'performance analysis'
19491,1120, u'Agilla modeling framework'
19492,1120, u'program diagnostics'
19493,1120, u'extra-functional property validation'
19494,1120, u'programming language semantics'
19495,1120, u'Diagnostic'
19496,1120, u'program verification'
19497,1120, u'Formal methods'
19498,1120, u'wireless sensor networks'
19499,1120, u'formal semantics'
19500,1120, u'testing'
19501,1120, u'Expert systems and other AI software and techniques'
19502,1120, u'Computerised instrumentation'
19503,1120, u'Unified Modeling Language'
19504,1120, u'Software performance evaluation'
19505,1120, u'WSN'
19506,1120, u'fUML standard'
19507,1120, u'analysis model'
19508,1120, u'UML subset'
19509,1120, u'translational approach'
19510,1120, u'debugging and evaluating systems'
19511,1120, u'software performance evaluation'
19512,1120, u'software agents'
19513,1120, u'high-quality applications'
19514,1120, u'fUML-driven design'
19515,1121,u'Telecommunication  Radar'
19516,1121, u'Clouds'
19517,1121, u'Cost and Value Engineering  Industrial Economics'
19518,1121, u'Service'
19519,1121, u'Data Handling and Applications'
19520,1121, u'Software architecture'
19521,1121, u'Industry'
19522,1121, u'Meteorology'
19523,1121, u'Component'
19524,1121, u'Optical Communication'
19525,1121, u'MDE'
19526,1121, u'Industrial Engineering and Management'
19527,1121, u'Lock-in'
19528,1121, u'Production Planning and Control  Manufacturing'
19529,1121, u'Adaptation'
19530,1121, u'Radio and Television'
19531,1121, u'Telephone Systems and Related Technologies  Line Communications'
19532,1121, u'Computer Software'
19533,1122,u'Telecommunication  Radar'
19534,1122, u'Clouds'
19535,1122, u'Cost and Value Engineering  Industrial Economics'
19536,1122, u'Service'
19537,1122, u'Data Handling and Applications'
19538,1122, u'Software architecture'
19539,1122, u'Industry'
19540,1122, u'Meteorology'
19541,1122, u'Component'
19542,1122, u'Optical Communication'
19543,1122, u'MDE'
19544,1122, u'Industrial Engineering and Management'
19545,1122, u'Lock-in'
19546,1122, u'Production Planning and Control  Manufacturing'
19547,1122, u'Adaptation'
19548,1122, u'Radio and Television'
19549,1122, u'Telephone Systems and Related Technologies  Line Communications'
19550,1122, u'Computer Software'
19551,1123,u'Carbonization'
19552,1123, u'Platinum electrocatalysts'
19553,1123, u'Chemical Agents and Basic Industrial Chemicals'
19554,1123, u'Oxygen Reduction'
19555,1123, u'Oxygen reduction reaction'
19556,1123, u'Vanadium nitrides'
19557,1123, u'Electrolytic reduction'
19558,1123, u'Vanadium'
19559,1123, u'Electrochemical active surface areas'
19560,1123, u'Chemical Reactions'
19561,1123, u'Synthesis (chemical)'
19562,1123, u'Platinum alloys'
19563,1123, u'Catalyst activity'
19564,1123, u'Carbon'
19565,1123, u'Fuel Cells'
19566,1123, u'Chemistry'
19567,1123, u'Electrocatalysts'
19568,1123, u'Ions'
19569,1123, u'Chemical Products Generally'
19570,1123, u'Nitridation Process'
19571,1123, u'Vanadium and Alloys'
19572,1123, u'anion-exchanged route'
19573,1123, u'Graphitic carbons'
19574,1123, u'Fuel cells'
19575,1123, u'Precious Metals'
19576,1124,u'Service provider'
19577,1124, u'Service Oriented'
19578,1124, u'Information Services'
19579,1124, u'Software systems'
19580,1124, u'Runtimes'
19581,1124, u'Architecture description languages'
19582,1124, u'Dynamic re-configuration'
19583,1124, u'Computer Programming'
19584,1124, u'Information services'
19585,1124, u'Mathematics'
19586,1124, u'Dynamic models'
19587,1125,u'Error detection'
19588,1125, u'Errors'
19589,1125, u'Quality assurance'
19590,1125, u'Digital Computers and Systems'
19591,1125, u'Mathematics'
19592,1125, u'Computer software'
19593,1125, u'Automata Theory'
19594,1125, u'Data Handling and Applications'
19595,1125, u'Fault handlings'
19596,1125, u'Mathematical Statistics'
19597,1125, u'Reliability'
19598,1125, u'Fault models'
19599,1125, u'Mechanical Variables Measurements'
19600,1125, u'Recursive processes'
19601,1125, u'Computer Theory'
19602,1125, u'Computer Software'
19603,1125, u'Real-time applications'
19604,1125, u'Computer Applications'
19605,1125, u'Automatic Control Principles and Applications'
19606,1125, u'Strength of Building Materials  Test Equipment and Methods'
19607,1125, u'Programming Theory'
19608,1125, u'Concrete components'
19609,1125, u'Software systems'
19610,1125, u'Fault-tolerant'
19611,1125, u'Information Sources and Analysis'
19612,1125, u'Strength of Building Materials  Mechanical Properties'
19613,1125, u'Architectural abstractions'
19614,1125, u'Abstracting'
19615,1125, u'Includes Formal Logic'
19616,1125, u'Switching Theory'
19617,1125, u'Quality Assurance and Control'
19618,1125, u'Fault detection'
19619,1125, u'Fault tolerant computer systems'
19620,1125, u'Computer Programming'
19621,1125, u'Electric Power Lines and Equipment'
19622,1125, u'Fault tolerance'
19623,1126,u'Embedded designs'
19624,1126, u'Embedded software'
19625,1126, u'Computer Applications'
19626,1126, u'Buildings and Towers'
19627,1126, u'Data Handling and Applications'
19628,1126, u'Tool support'
19629,1126, u'Software architecting'
19630,1126, u'Computer Programming'
19631,1126, u'Architecture'
19632,1126, u'Design decisions'
19633,1126, u'Design rationale'
19634,1126, u'Computer Software'
19635,1127,u'Embedded designs'
19636,1127, u'Embedded software'
19637,1127, u'Computer Applications'
19638,1127, u'Buildings and Towers'
19639,1127, u'Data Handling and Applications'
19640,1127, u'Tool support'
19641,1127, u'Software architecting'
19642,1127, u'Computer Programming'
19643,1127, u'Architecture'
19644,1127, u'Design decisions'
19645,1127, u'Design rationale'
19646,1127, u'Computer Software'
19647,1128,u'Embedded designs'
19648,1128, u'Embedded software'
19649,1128, u'Computer Applications'
19650,1128, u'Buildings and Towers'
19651,1128, u'Data Handling and Applications'
19652,1128, u'Tool support'
19653,1128, u'Software architecting'
19654,1128, u'Computer Programming'
19655,1128, u'Architecture'
19656,1128, u'Design decisions'
19657,1128, u'Design rationale'
19658,1128, u'Computer Software'
19659,1129,u'Computer Software'
19660,1129, u'Information overloads'
19661,1129, u'Management'
19662,1129, u'Adaptive application'
19663,1129, u'Smart environment'
19664,1129, u'Data Handling and Applications'
19665,1129, u'Self management'
19666,1129, u'Dynamic environments'
19667,1129, u'Runtime performance'
19668,1129, u'User need'
19669,1129, u'Information Dissemination'
19670,1129, u'Information Science'
19671,1129, u'Semantic information'
19672,1129, u'Ontology'
19673,1129, u'Semantics'
19674,1129, u'User mobility'
19675,1130,u'Management'
19676,1130, u'Computer Applications'
19677,1130, u'Documentation in requirements'
19678,1130, u'Requirements engineering'
19679,1130, u'Research community'
19680,1130, u'Engineering Research'
19681,1130, u'Computer Programming'
19682,1130, u'Digital Computers and Systems'
19683,1130, u'Software architecture'
19684,1130, u'Architecture-requirements interactions'
19685,1130, u'Engineering research'
19686,1130, u'Decision making'
19687,1130, u'Program documentation'
19688,1131,u'requirements decision-making'
19689,1131, u'Software engineering techniques'
19690,1131, u'software architecture'
19691,1131, u'systems analysis'
19692,1131, u'requirements engineering processes'
19693,1131, u'decision making'
19694,1131, u'architecture-requirements interaction'
19695,1132,u'Data Handling and Applications'
19696,1132, u'Biomedical equipment'
19697,1132, u'Software architecture'
19698,1132, u'Biomedical Equipment'
19699,1132, u'General'
19700,1132, u'Health Care'
19701,1132, u'Food and Drug Administration'
19702,1132, u'Healthcare domains'
19703,1132, u'Health care'
19704,1132, u'App stores'
19705,1132, u'European Commission'
19706,1132, u'Governance mechanisms'
19707,1132, u'Medical Devices'
19708,1132, u'Computer Software'
19709,1133,u'Educational learning programmes (LPs)'
19710,1133, u'Societies and institutions'
19711,1133, u'Educational pathways'
19712,1133, u'Engineering Profession'
19713,1133, u'Standards'
19714,1133, u'Codes and Standards'
19715,1133, u'Higher education'
19716,1133, u'Speech'
19717,1133, u'Programme and qualification mix (PQM)'
19718,1133, u'Teaching'
19719,1133, u'Management'
19720,1133, u'Research'
19721,1133, u'Pqm decision-making'
19722,1133, u'Decision making'
19723,1134,u'Architectural knowledge'
19724,1134, u'Computer Applications'
19725,1134, u'Knowledge management activities'
19726,1134, u'Knowledge management'
19727,1134, u'Systematic literature review'
19728,1134, u'AKM Codification Approaches'
19729,1134, u'Model based approach'
19730,1134, u'Computer Programming'
19731,1134, u'Software architecture knowledge managements'
19732,1134, u'AKM Activities'
19733,1134, u'Architecture knowledge managements'
19734,1135,u'Software management'
19735,1135, u'knowledge management activities'
19736,1135, u'reuse activities'
19737,1135, u'sharing activities'
19738,1135, u'maintaining activities'
19739,1135, u'systematic literature review'
19740,1135, u'knowledge management'
19741,1135, u'software architecture knowledge management'
19742,1135, u'Software engineering techniques'
19743,1135, u'software architecture'
19744,1135, u'model-based approaches'
19745,1135, u'capturing activities'
19746,1135, u'codification approaches'
19747,1135, u'SAKM approaches'
19748,1135, u'using activities'
19749,1135, u'software management'
19750,1136,u'Architectural styles'
19751,1136, u'Programming idioms'
19752,1136, u'Reusable assets'
19753,1136, u'Buildings and Towers'
19754,1136, u'Data Handling and Applications'
19755,1136, u'Computer software reusability'
19756,1136, u'Reference architecture'
19757,1136, u'Software design'
19758,1136, u'Packaged solutions'
19759,1136, u'Computer Programming'
19760,1136, u'Architecture'
19761,1136, u'Sub-optimal designs'
19762,1136, u'Computer Software'
19763,1137,u'SOA'
19764,1137, u'Quality of service'
19765,1137, u'Evaluation metrics'
19766,1137, u'Radio and Television'
19767,1137, u'Loose couplings'
19768,1137, u'Telecommunication  Radar'
19769,1137, u'Data Handling and Applications'
19770,1137, u'Optical Communication'
19771,1137, u'Composition mechanisms'
19772,1137, u'Metrics'
19773,1137, u'Service compositions'
19774,1137, u'Service oriented architecture (SOA)'
19775,1137, u'Information Services'
19776,1137, u'Information services'
19777,1137, u'Telephone Systems and Related Technologies  Line Communications'
19778,1137, u'Composite services'
19779,1137, u'Digital Computers and Systems'
19780,1137, u'Computer Software'
19781,1138,u'Platinum'
19782,1138, u'Materials Science'
19783,1138, u'Management'
19784,1138, u'Polyelectrolytes'
19785,1138, u'Physical Properties of Gases'
19786,1138, u'Simplified models'
19787,1138, u'Polymer electrolyte fuel cells'
19788,1138, u'Electrochemical dissolution'
19789,1138, u'Precious Metals'
19790,1138, u'Rate constants'
19791,1138, u'Polymer Products'
19792,1138, u'Nanoparticles'
19793,1138, u'Simplifying assumptions'
19794,1138, u'Platinum nanoparticles'
19795,1138, u'Physical theory'
19796,1138, u'Thermionic Materials'
19797,1138, u'Electrochemically active surface areas'
19798,1138, u'Cohesive energies'
19799,1138, u'Analytical solutions'
19800,1138, u'Performance degradation'
19801,1138, u'Solid State Physics'
19802,1138, u'Particle size'
19803,1138, u'Electric and Magnetic Materials'
19804,1138, u'Nanotechnology'
19805,1138, u'Chemical Operations'
19806,1138, u'Governing equations'
19807,1138, u'Electrolytic reduction'
19808,1138, u'Potentiostatic conditions'
19809,1138, u'Physical Chemistry'
19810,1138, u'Chemical Reactions'
19811,1138, u'Electrochemistry'
19812,1138, u'Mechanical Variables Measurements'
19813,1138, u'In-Situ Study'
19814,1138, u'Experimental data'
19815,1138, u'Fuel Cells'
19816,1138, u'Ex situ'
19817,1138, u'Particle size analysis'
19818,1138, u'Particle size dependence'
19819,1138, u'Special Purpose Instruments'
19820,1138, u'Simple Physical Models'
19821,1138, u'Surface tension'
19822,1138, u'Strategic planning'
19823,1138, u'Organic Polymers'
19824,1138, u'Kinetic process'
19825,1138, u'Fuel cells'
19826,1138, u'Liquids and Solids'
19827,1138, u'Ore Treatment'
19828,1138, u'Particle radii'
19829,1139,u'Industrial practices'
19830,1139, u'Abstracting'
19831,1139, u'Buildings and Towers'
19832,1139, u'Systems Science'
19833,1139, u'Abstract class'
19834,1139, u'Architecture decisions'
19835,1139, u'Mathematics'
19836,1139, u'Software design'
19837,1139, u'Tool support'
19838,1139, u'Computer Programming'
19839,1139, u'Decision making'
19840,1139, u'Information Sources and Analysis'
19841,1139, u'Architecture decision-making'
19842,1139, u'Management'
19843,1139, u'Architectural style'
19844,1139, u'Software complexity'
19845,1139, u'Decision theory'
19846,1139, u'Architecture'
19847,1140,u'variability'
19848,1140, u'Data Handling and Applications'
19849,1140, u'Specifications'
19850,1140, u'Structural Design'
19851,1140, u'Computer Systems and Equipment'
19852,1140, u'Software Product Line'
19853,1140, u'Software design'
19854,1140, u'Technical presentations'
19855,1140, u'Product-lines'
19856,1140, u'Design'
19857,1140, u'Information Dissemination'
19858,1140, u'Codes and Standards'
19859,1140, u'Network architecture'
19860,1140, u'Architectural variability'
19861,1140, u'Design rationale'
19862,1140, u'Computer Software'
19863,1141,u'Platinum'
19864,1141, u'Electrochemical active surface areas'
19865,1141, u'Mass activity'
19866,1141, u'Electric Batteries and Fuel Cells'
19867,1141, u'Cathodes'
19868,1141, u'Chemical Agents and Basic Industrial Chemicals'
19869,1141, u'Electrochemical surface area'
19870,1141, u'Chemical Products Generally'
19871,1141, u'Catalyst particles'
19872,1141, u'Electrolytes'
19873,1141, u'Electric Components'
19874,1141, u'Degree of agglomeration'
19875,1141, u'Precise definition'
19876,1141, u'Precious Metals'
19877,1141, u'Fuel Cells'
19878,1141, u'Fuel cells'
19879,1141, u'Proton exchange membrane fuel cells (PEMFC)'
19880,1141, u'Pt loading'
19881,1141, u'Polymer electrolyte membranes'
19882,1142,u'Surface morphology'
19883,1142, u'Sediment transport modeling'
19884,1142, u'Mathematical models'
19885,1142, u'Waterways'
19886,1142, u'Soils and Soil Mechanics'
19887,1142, u'Morphodynamics'
19888,1142, u'Numerical Methods'
19889,1142, u'Surface Water'
19890,1142, u'Rivers'
19891,1142, u'Surface water resources'
19892,1142, u'Numerical methods'
19893,1143,u'Surface morphology'
19894,1143, u'Sediment transport modeling'
19895,1143, u'Mathematical models'
19896,1143, u'Waterways'
19897,1143, u'Soils and Soil Mechanics'
19898,1143, u'Morphodynamics'
19899,1143, u'Numerical Methods'
19900,1143, u'Surface Water'
19901,1143, u'Rivers'
19902,1143, u'Surface water resources'
19903,1143, u'Numerical methods'
19904,1144,u'New approaches'
19905,1144, u'Ecology'
19906,1144, u'Open-source'
19907,1144, u'Cost effective'
19908,1144, u'Development cycle'
19909,1144, u'Software ecosystems'
19910,1144, u'Building systems'
19911,1144, u'Research challenges'
19912,1144, u'Quality attributes'
19913,1144, u'System success'
19914,1144, u'Computer Programming'
19915,1144, u'Compositionality'
19916,1144, u'Ecology and Ecosystems'
19917,1144, u'Software architects'
19918,1145,u'Telecommunication  Radar'
19919,1145, u'Service specifications'
19920,1145, u'Automation systems'
19921,1145, u'Computer programming languages'
19922,1145, u'Specifications'
19923,1145, u'Mathematical models'
19924,1145, u'Algebra'
19925,1145, u'Computer Systems and Equipment'
19926,1145, u'Software development process'
19927,1145, u'Information Dissemination'
19928,1145, u'Syntactics'
19929,1145, u'Computer Programming'
19930,1145, u'Computer Programming Languages'
19931,1145, u'Radio and Television'
19932,1145, u'Software architecture'
19933,1145, u'Embedded systems'
19934,1145, u'Telecommunication services'
19935,1146,u'software development'
19936,1146, u'Center TRACON automation system'
19937,1146, u'specification languages'
19938,1146, u'object-oriented languages'
19939,1146, u'software architecture'
19940,1146, u'Object oriented programming'
19941,1146, u'target component configurations'
19942,1146, u'architecture definition language'
19943,1146, u'distributed reactive systems'
19944,1146, u'Software engineering techniques'
19945,1146, u'service-oriented software architectures'
19946,1146, u'modeling notations'
19947,1146, u'object-oriented programming'
19948,1146, u'Formal methods'
19949,1146, u'AspectJ'
19950,1147,u'Web services'
19951,1147, u'Production Engineering'
19952,1147, u'User context'
19953,1147, u'Product line development'
19954,1147, u'Computer software'
19955,1147, u'Service Oriented'
19956,1147, u'On-Demand'
19957,1147, u'Data Handling and Applications'
19958,1147, u'Runtime architecture'
19959,1147, u'Feature-oriented'
19960,1147, u'Software as a service'
19961,1147, u'Information Services'
19962,1147, u'Production engineering'
19963,1147, u'Computer Software'
19964,1147, u'Product line engineering'
19965,1147, u'User need'
19966,1147, u'Computer Applications'
19967,1147, u'Buildings and Towers'
19968,1147, u'Architecture'
19969,1147, u'Self-managing'
19970,1147, u'Service orientation'
19971,1147, u'Low maintenance'
19972,1147, u'Computer software maintenance'
19973,1147, u'Computer Programming'
19974,1147, u'Negotiation process'
19975,1148,u'Web services'
19976,1148, u'Production Engineering'
19977,1148, u'User context'
19978,1148, u'Product line development'
19979,1148, u'Computer software'
19980,1148, u'Service Oriented'
19981,1148, u'On-Demand'
19982,1148, u'Data Handling and Applications'
19983,1148, u'Runtime architecture'
19984,1148, u'Feature-oriented'
19985,1148, u'Software as a service'
19986,1148, u'Information Services'
19987,1148, u'Production engineering'
19988,1148, u'Computer Software'
19989,1148, u'Product line engineering'
19990,1148, u'User need'
19991,1148, u'Computer Applications'
19992,1148, u'Buildings and Towers'
19993,1148, u'Architecture'
19994,1148, u'Self-managing'
